Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
100311,B00954NYVY,A2PPC7QPJY7LXK,Scrapbook Mom,2,2,5,1300492800,Bold Coffee,I have been trying several Bold coffees to get to one that I really love. I think I found it with the Green Mountain Double Black Diamond. It is the perfect strong cup of coffee to get my day going.
519253,B001IZ9O7Q,A1SEVOGKHU9KZQ,"Le Raison d'etre ""Le Raison d'etre""",0,0,5,1303948800,TIC Tac Spearmints - good as ever!,"Still a great product, even though its manufacturer has -- very sadly -- discontinued making it.<br /><br />Great seller, arrived fast, no problems. Thanks so much!"
59670,B000W5SLB8,AJSVA2MRGEMJM,"Anna L. Stewart ""web dev diva""",1,1,5,1328486400,Best food for high energy athletic dogs...,My four Borzoi love this kibble. They are thriving on it with shiny coats and plenty of energy and they think the taste is great!
101902,B001E52VGQ,A1UFEJQDIRLUJC,Suzann Millan,2,2,5,1226707200,THE BEST CRYSTAL LIGHT EVER!!!,This is bar FAR the best Crystal Light I have EVER had!!! I'm going to try it with vodka next - lol!!!!
369721,B001FA1I50,A39SCU7KSK7330,"FOREVER student of Life:D ""Always learning co...",2,2,5,1302393600,Love these!!!,I usually have when the Bananas are too green or Brown! Also have them as snacks!<br />REALLY Love that they are UNSULFRED!!<br />I'm also having more Fiber in my diet now!!
61016,B000FA38ZY,A12PN254PTSGU5,"Contrary2 ""Mary""",0,0,5,1319932800,Absolutely delicious,We were ready when the box came and quickly opened it to inspect the cookies...the ride in the mailman's truck made them a little soft where the cookie part had separated from the marshmallow when I tried to pick one up...not a problem we placed them in the fridge for a awhile then they were perfect.  Kind of on the small side (compared to Pinwheels) IMO they taste SOOOO much better.  The chocolate seems nicer than on Pinwheels and it seemed like semi-sweet and we found them tasty....so much so we ate the whole box within 30 minutes!<br /><br />Wish I had another box....
372225,B00170OV48,A3UOSNSYF9F9PV,VincePSP,0,0,5,1328400000,So Awesome!!,"CAUTION: THIS IS SERIOUSLY HOT!!! NOT FOR NOOBS!! NOT FOR PRANKS!!<br /><br />If you want a quick endorphin rush, all you need is a drop or two of this. If you're going to do a tablespoon of it like on some YouTube videos, you will be brough to your knees within the customary 5 minutes just like them. I was afraid of it when I first opened the bottle. I dipped the very tip of a regular wooden toothpick in the cap and put it on my tongue - WHEW!! It just seems unreal how much heat you get off of that small of an amount. The second time I tried it I shook the bottle up and the sauce got all over the inside of the cap, so I rinsed it out at the kitchen faucet and the splattered sauce was making me caugh, similar to how onions make your eyes tear up.<br /><br />This is potent stuff! I love the BBQ flavor. Great single-squirt for a big pot of HOT chili. I would never want to run out of this."
367683,B003B3OOPA,AITQHNXJJ8JJA,Deborah Martinez,1,1,5,1348099200,LOVE  LOVE  LOVE,My hair is in love!!! I really like it :)<br />Soft and shiny was the result after I used this in my curly hair.<br />Watch out: A little bit goes a long way!!!<br />Even better with rosemary oil.
182592,B008RWUKXK,A38XTOID4VG01S,"James R. Gilligan ""Overeducated culture vulture""",1,1,5,1319587200,Healthy AND tasty. Wow.,"I'm happy to report that someone has finally figured out how to create a healthy snack that also tastes good. Once I opened the package, I literally could not keep my hand out of this bag of healthy grains. Composed of 100% whole grains and fruit, this snack is low in fat, high in fiber, and quite versatile. It tastes great by itself, mixed into yogurt, sprinkled over a fruit salad, or eaten with milk much like conventional cereal. Plus, a little goes a long way--it won't take much to fill you up. I'm pretty sure I have a new favorite snack!"
43248,B005DDC3JK,A1HN2338HVK4A8,saad,1,1,1,1341014400,Tastes terrible,I'm a huge peanut butter fan and tried pretty much every peanut butter by every brand and I honestly think this is the worse peanut butter I had ever tried. It tastes terrible and is kind of rubbery. This is my least favorite brand of peanut butter.
1655,B001RVFDOO,A9CGRZG2ISSC9,"Angela Campana ""Gella""",0,0,5,1299110400,OMG!!!! The Best Snack Ever!!!,"To those of you, and there's a lot of us, who are constantly watching our weight and calorie intake,these chips are A-1 in my book.<br /><br />First of all, the flavors are incredible, very tastey and enjoyable.  The single serve bags are just the right amount, and a very nice portion might I add, and the calorie intake is only 100 calories for the entire single serve bag.<br /><br />I'm so happy I tried them, I bought the variety pack of single serves and I can't say enough good things about them.<br /><br />They're crispy and crunchy and the flavors aren't to salty, just right.<br /><br />So to those of you who enjoy a nice crunchy savory snack, you can't go wrong with POPCHIPS!!!  I'm hooked, now I just have to make sure I limit myself to only 1 - 2 bags a day!!!<br /><br />They really are good and the nutritional information isn't bad at all.<br /><br />So WOO HOO for those of us who can't sit down with a big old bag of Herrs or Utz and just can't seem to stop ourselves from putting our hand back into the bag over and over and over again, don't get me wrong I'm not bashing on Herr's or Utz, I love them both, however they're much higher in calorie than the POPCHIPS.<br /><br />Do yourselves a favor and give them a try, you truely can't go wrong, even my friends/family, who don't have to watch their calorie intake, enjoy them as well, so that's saying something.<br /><br />Hope to read other reviews of happy calorie counting snackers!!!!!<br /><br />Keep on Munching, the Healthy way with ""POPCHIPS"" snacks."
142683,B001FA1KJO,A1H983M2V0OIV2,"Christine Hackett ""Good Cook in Tennessee""",0,0,5,1350691200,Great Coffee,"Excellent Product, Great Price, On time Delivery, Highly Recommend this product to anyone that goes through a lot of coffee like my husband."
155215,B000GAT6NG,A2KP45DO3RY4RG,CheeryToes,170,171,5,1172966400,Delicious,"I've tried two of the major coconut oil brands that I order via the internet. I've been using the oil in food and on my skin for about 5 years. I ordered this just to see how it tasted because the price was so good, if it didn't taste right, I'd just use it on my skin. It is the BEST tasting oil I've tried. Tropical Traditions, Coconut Oil Supreme pale in comparison. This is truly a coconut oil you could eat right out of the jar. If you want to try a coconut oil that tastes as good as it smells, this is it. And the price is fabulous. Yea, Nutiva and Amazon!"
219971,B000FDKQBK,A21JYQK7AO7ACA,BBuotS,1,2,5,1262563200,Great flax,"Perfect for blending in my morning smoothie, as well as for adding to oatmeal and other cereals. Will buy again."
493963,B004BWNCU8,A3TX6CWSZL02PW,"LaVerne "":LaVerne""",0,0,5,1329004800,Great Satisfying Coffee,This is one of my favorite. It smells so good while brewing and leaves you satisfied with no after-taste. I have been buying it for quite awhile and also send it to one of my daughters because they enjoy it also.
337727,B000ZNPJG2,A11Y6G594ODB2J,Xin,0,0,5,1324166400,This is a very good kind of chocolate.,"I buy this chocolate every year. It is a great snack during the winter time.<br /><br />I do not like sweet things at all, but I like dark chocolate. This one gives me more choice of snacks."
325885,B000634A6Q,AWJXWD0EMKIUV,"T. B. H. ""The Bargain Hunter""",2,2,5,1294012800,Great for my picky dog,I have a JRT who is very picky about treats.  He loves these.  I like that there's no corn syrup here as in many soft treats.  The best thing about these is they're soft enough to mold around his pills and he just gulps them down!
391308,B0057FT0BI,ANBBT01WBC3IK,"Frances Hiscock ""Fathiss""",1,1,2,1324598400,Good but watch for pits,Good tasting filling. Not too thick with corn syrup. But I am not used to watching for pits when I buy canned cherry pie filling. I probably wil not buy again because of the pits.
252192,B000SANU6I,A3KD5M8T9RW26C,jamosc,0,0,5,1318291200,Great Smokey Flavor,"If you enjoy assams or other strong black tea, you will love this tea.  It is not quite as malty as assam but has the same full body.  I love drinking it with honey to sweeten.  I am not sure this is a good tea to drink on its own without any sweetening."
39542,B00028P3CK,A354KJLTXDNQRP,Thomas G. Quirino,1,1,5,1284163200,Now brand stevia,"""NOW"" brand stevia is the only pure stevia product I have seen on the market. I have been using it as a sweetner for drinks and baking for years. A quality product."
150085,B003YBP6Q0,A24F886LU6GAN2,RC,1,1,5,1333756800,Best On the Go snack pack!,"These are great!  I first found them at a airport when looking to grab a snack for the plane. The crackers and hummus were so tasty that I had to buy more. I now grab them for any on the go meal. Whether its a road trip, a quick lunch when I wake up too late to make one, or a snack for a flight, these are my staples!"
180448,B002U94RPS,A23CXJ718WO5W1,Jess Stoncius,4,4,1,1303862400,Er.,"Now, I like Fresca as much as the next person (which is to say, I'm fairly indifferent to it), but there's no reason this should cost $80.  Is there some kind of Fresca speculation going on where, like, people are driving up the price of Fresca in anticipation of it disappearing?  Has science recently discovered that it can be used as an alternative fuel source?  I understand that you get 6 of these bottles for a grand total of 12 liters, but GAS is cheaper than that, folks.  Friends don't let friends buy $80 Fresca."
390559,B001CRSR0U,AU22UYPZYEM2T,"Marlyece L. Blum ""marlyece""",6,6,5,1249862400,authentic restaurant quality soup,"I'm a big fan of Amy's food and this is another stellar offering.  The flavors are authentic and this really tastes like a restaurant quality soup, not a typical canned soup.  I'm not even a big fan of soup, with the exception of a few but this one really stands out as both flavorful and healthy.  It's high in fiber and iron and is relatively low in fat, especially given the exceptional taste. I've got my partner and my mother hooked on this now. I can't find it at any stores, even co-ops don't seem to offer it, so I'm happy to have discovered this gem here on Amazon. This is the second order I've placed in the past few months! I don't get tired of it."
